

		----------------------- VACCINATED RATIO = 0.0 ---------------




		----------------------- K = 1 ---------------


Day 0 	#Susceptible = 9995 	#Infected = 5 (+0) 	#Recovered = 0 (+0)
Day 47 	#Susceptible = 80 	#Infected = 676 (+1) 	#Recovered = 9244 (+58)
Day 48 	#Susceptible = 78 	#Infected = 621 (+2) 	#Recovered = 9301 (+57)
Day 49 	#Susceptible = 77 	#Infected = 588 (+1) 	#Recovered = 9335 (+34)
Day 50 	#Susceptible = 76 	#Infected = 550 (+1) 	#Recovered = 9374 (+39)
Day 51 	#Susceptible = 76 	#Infected = 517 (+0) 	#Recovered = 9407 (+33)
Day 52 	#Susceptible = 76 	#Infected = 486 (+0) 	#Recovered = 9438 (+31)
Day 53 	#Susceptible = 76 	#Infected = 467 (+0) 	#Recovered = 9457 (+19)
Day 54 	#Susceptible = 75 	#Infected = 424 (+1) 	#Recovered = 9501 (+44)
Day 55 	#Susceptible = 75 	#Infected = 393 (+0) 	#Recovered = 9532 (+31)
Day 56 	#Susceptible = 75 	#Infected = 364 (+0) 	#Recovered = 9561 (+29)
Day 57 	#Susceptible = 75 	#Infected = 337 (+0) 	#Recovered = 9588 (+27)
Day 58 	#Susceptible = 75 	#Infected = 316 (+0) 	#Recovered = 9609 (+21)
Day 59 	#Susceptible = 75 	#Infected = 290 (+0) 	#Recovered = 9635 (+26)
Day 60 	#Susceptible = 75 	#Infected = 268 (+0) 	#Recovered = 9657 (+22)
Day 61 	#Susceptible = 75 	#Infected = 251 (+0) 	#Recovered = 9674 (+17)
Day 62 	#Susceptible = 75 	#Infected = 240 (+0) 	#Recovered = 9685 (+11)
Day 63 	#Susceptible = 75 	#Infected = 219 (+0) 	#Recovered = 9706 (+21)
Day 64 	#Susceptible = 75 	#Infected = 205 (+0) 	#Recovered = 9720 (+14)
Day 65 	#Susceptible = 75 	#Infected = 196 (+0) 	#Recovered = 9729 (+9)
Day 66 	#Susceptible = 75 	#Infected = 175 (+0) 	#Recovered = 9750 (+21)
Day 67 	#Susceptible = 75 	#Infected = 156 (+0) 	#Recovered = 9769 (+19)
Day 68 	#Susceptible = 75 	#Infected = 144 (+0) 	#Recovered = 9781 (+12)
Day 69 	#Susceptible = 75 	#Infected = 129 (+0) 	#Recovered = 9796 (+15)
Day 70 	#Susceptible = 75 	#Infected = 123 (+0) 	#Recovered = 9802 (+6)
Day 71 	#Susceptible = 75 	#Infected = 114 (+0) 	#Recovered = 9811 (+9)
Day 72 	#Susceptible = 75 	#Infected = 100 (+0) 	#Recovered = 9825 (+14)
Day 73 	#Susceptible = 75 	#Infected = 91 (+0) 	#Recovered = 9834 (+9)
Day 74 	#Susceptible = 75 	#Infected = 86 (+0) 	#Recovered = 9839 (+5)
Day 75 	#Susceptible = 75 	#Infected = 82 (+0) 	#Recovered = 9843 (+4)
Day 76 	#Susceptible = 75 	#Infected = 69 (+0) 	#Recovered = 9856 (+13)
Day 77 	#Susceptible = 75 	#Infected = 60 (+0) 	#Recovered = 9865 (+9)
Day 78 	#Susceptible = 75 	#Infected = 51 (+0) 	#Recovered = 9874 (+9)
Day 79 	#Susceptible = 75 	#Infected = 49 (+0) 	#Recovered = 9876 (+2)
Day 80 	#Susceptible = 74 	#Infected = 47 (+1) 	#Recovered = 9879 (+3)
Day 81 	#Susceptible = 74 	#Infected = 44 (+0) 	#Recovered = 9882 (+3)
Day 82 	#Susceptible = 74 	#Infected = 41 (+0) 	#Recovered = 9885 (+3)
Day 83 	#Susceptible = 74 	#Infected = 37 (+0) 	#Recovered = 9889 (+4)
Day 84 	#Susceptible = 74 	#Infected = 33 (+0) 	#Recovered = 9893 (+4)
Day 85 	#Susceptible = 74 	#Infected = 30 (+0) 	#Recovered = 9896 (+3)
Day 86 	#Susceptible = 74 	#Infected = 27 (+0) 	#Recovered = 9899 (+3)
Day 87 	#Susceptible = 74 	#Infected = 26 (+0) 	#Recovered = 9900 (+1)
Day 88 	#Susceptible = 74 	#Infected = 25 (+0) 	#Recovered = 9901 (+1)
Day 89 	#Susceptible = 74 	#Infected = 24 (+0) 	#Recovered = 9902 (+1)
Day 90 	#Susceptible = 74 	#Infected = 23 (+0) 	#Recovered = 9903 (+1)
Day 91 	#Susceptible = 74 	#Infected = 21 (+0) 	#Recovered = 9905 (+2)
Day 92 	#Susceptible = 74 	#Infected = 19 (+0) 	#Recovered = 9907 (+2)
Day 93 	#Susceptible = 74 	#Infected = 17 (+0) 	#Recovered = 9909 (+2)
Day 94 	#Susceptible = 74 	#Infected = 16 (+0) 	#Recovered = 9910 (+1)
Day 95 	#Susceptible = 74 	#Infected = 14 (+0) 	#Recovered = 9912 (+2)
Day 96 	#Susceptible = 74 	#Infected = 13 (+0) 	#Recovered = 9913 (+1)
Day 97 	#Susceptible = 74 	#Infected = 12 (+0) 	#Recovered = 9914 (+1)
Day 98 	#Susceptible = 74 	#Infected = 10 (+0) 	#Recovered = 9916 (+2)
Day 99 	#Susceptible = 74 	#Infected = 10 (+0) 	#Recovered = 9916 (+0)
Day 100 	#Susceptible = 74 	#Infected = 10 (+0) 	#Recovered = 9916 (+0)
Day 101 	#Susceptible = 74 	#Infected = 10 (+0) 	#Recovered = 9916 (+0)
Day 102 	#Susceptible = 74 	#Infected = 10 (+0) 	#Recovered = 9916 (+0)
Day 103 	#Susceptible = 74 	#Infected = 10 (+0) 	#Recovered = 9916 (+0)
Day 104 	#Susceptible = 74 	#Infected = 10 (+0) 	#Recovered = 9916 (+0)
Day 105 	#Susceptible = 74 	#Infected = 9 (+0) 	#Recovered = 9917 (+1)
Day 106 	#Susceptible = 74 	#Infected = 9 (+0) 	#Recovered = 9917 (+0)
Day 107 	#Susceptible = 74 	#Infected = 7 (+0) 	#Recovered = 9919 (+2)
Day 108 	#Susceptible = 74 	#Infected = 7 (+0) 	#Recovered = 9919 (+0)
Day 109 	#Susceptible = 74 	#Infected = 7 (+0) 	#Recovered = 9919 (+0)
Day 110 	#Susceptible = 74 	#Infected = 7 (+0) 	#Recovered = 9919 (+0)
Day 111 	#Susceptible = 74 	#Infected = 7 (+0) 	#Recovered = 9919 (+0)
Day 112 	#Susceptible = 74 	#Infected = 7 (+0) 	#Recovered = 9919 (+0)
Day 113 	#Susceptible = 74 	#Infected = 7 (+0) 	#Recovered = 9919 (+0)
Day 114 	#Susceptible = 74 	#Infected = 7 (+0) 	#Recovered = 9919 (+0)
Day 115 	#Susceptible = 74 	#Infected = 6 (+0) 	#Recovered = 9920 (+1)
Day 116 	#Susceptible = 74 	#Infected = 6 (+0) 	#Recovered = 9920 (+0)
Day 117 	#Susceptible = 74 	#Infected = 5 (+0) 	#Recovered = 9921 (+1)
Day 118 	#Susceptible = 74 	#Infected = 5 (+0) 	#Recovered = 9921 (+0)
Day 119 	#Susceptible = 74 	#Infected = 5 (+0) 	#Recovered = 9921 (+0)
Day 120 	#Susceptible = 74 	#Infected = 5 (+0) 	#Recovered = 9921 (+0)
Day 121 	#Susceptible = 74 	#Infected = 4 (+0) 	#Recovered = 9922 (+1)
Day 122 	#Susceptible = 74 	#Infected = 4 (+0) 	#Recovered = 9922 (+0)
Day 123 	#Susceptible = 74 	#Infected = 4 (+0) 	#Recovered = 9922 (+0)
Day 124 	#Susceptible = 74 	#Infected = 4 (+0) 	#Recovered = 9922 (+0)
Day 125 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+1)
Day 126 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 127 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 128 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 129 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 130 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 131 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 132 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 133 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 134 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 135 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 136 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 137 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 138 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 139 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 140 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 141 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 142 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 143 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 144 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 145 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 146 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 147 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 148 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 149 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 150 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 151 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 152 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 153 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 154 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 155 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 156 	#Susceptible = 74 	#Infected = 3 (+0) 	#Recovered = 9923 (+0)
Day 157 	#Susceptible = 74 	#Infected = 2 (+0) 	#Recovered = 9924 (+1)
Day 158 	#Susceptible = 74 	#Infected = 2 (+0) 	#Recovered = 9924 (+0)
Day 159 	#Susceptible = 74 	#Infected = 2 (+0) 	#Recovered = 9924 (+0)
Day 160 	#Susceptible = 74 	#Infected = 2 (+0) 	#Recovered = 9924 (+0)
Day 161 	#Susceptible = 74 	#Infected = 2 (+0) 	#Recovered = 9924 (+0)
Day 162 	#Susceptible = 74 	#Infected = 1 (+0) 	#Recovered = 9925 (+1)
Day 163 	#Susceptible = 74 	#Infected = 1 (+0) 	#Recovered = 9925 (+0)
Day 164 	#Susceptible = 74 	#Infected = 0 (+0) 	#Recovered = 9926 (+1)


		----------------------- K = 2 ---------------


Day 0 	#Susceptible = 8495 	#Infected = 5 (+0) 	#Recovered = 1500 (+0)
Day 1 	#Susceptible = 8492 	#Infected = 8 (+3) 	#Recovered = 1500 (+0)
Day 2 	#Susceptible = 8485 	#Infected = 15 (+7) 	#Recovered = 1500 (+0)
Day 3 	#Susceptible = 8472 	#Infected = 27 (+13) 	#Recovered = 1501 (+1)
Day 4 	#Susceptible = 8441 	#Infected = 56 (+31) 	#Recovered = 1503 (+2)
Day 5 	#Susceptible = 8380 	#Infected = 112 (+61) 	#Recovered = 1508 (+5)
Day 6 	#Susceptible = 8224 	#Infected = 264 (+156) 	#Recovered = 1512 (+4)
Day 7 	#Susceptible = 7913 	#Infected = 559 (+311) 	#Recovered = 1528 (+16)
Day 8 	#Susceptible = 7341 	#Infected = 1090 (+572) 	#Recovered = 1569 (+41)
Day 9 	#Susceptible = 6463 	#Infected = 1889 (+878) 	#Recovered = 1648 (+79)
Day 10 	#Susceptible = 5416 	#Infected = 2792 (+1047) 	#Recovered = 1792 (+144)
Day 11 	#Susceptible = 4346 	#Infected = 3665 (+1070) 	#Recovered = 1989 (+197)
Day 12 	#Susceptible = 3396 	#Infected = 4371 (+950) 	#Recovered = 2233 (+244)
Day 13 	#Susceptible = 2592 	#Infected = 4829 (+804) 	#Recovered = 2579 (+346)
Day 14 	#Susceptible = 1970 	#Infected = 5092 (+622) 	#Recovered = 2938 (+359)
Day 15 	#Susceptible = 1478 	#Infected = 5232 (+492) 	#Recovered = 3290 (+352)
Day 16 	#Susceptible = 1136 	#Infected = 5148 (+342) 	#Recovered = 3716 (+426)
Day 17 	#Susceptible = 891 	#Infected = 5033 (+245) 	#Recovered = 4076 (+360)
Day 18 	#Susceptible = 676 	#Infected = 4901 (+215) 	#Recovered = 4423 (+347)
Day 19 	#Susceptible = 528 	#Infected = 4694 (+148) 	#Recovered = 4778 (+355)
Day 20 	#Susceptible = 441 	#Infected = 4453 (+87) 	#Recovered = 5106 (+328)
Day 21 	#Susceptible = 366 	#Infected = 4195 (+75) 	#Recovered = 5439 (+333)
Day 22 	#Susceptible = 301 	#Infected = 3951 (+65) 	#Recovered = 5748 (+309)
Day 23 	#Susceptible = 252 	#Infected = 3719 (+49) 	#Recovered = 6029 (+281)
Day 24 	#Susceptible = 228 	#Infected = 3481 (+24) 	#Recovered = 6291 (+262)
Day 25 	#Susceptible = 196 	#Infected = 3250 (+32) 	#Recovered = 6554 (+263)
Day 26 	#Susceptible = 175 	#Infected = 3041 (+21) 	#Recovered = 6784 (+230)
Day 27 	#Susceptible = 155 	#Infected = 2824 (+20) 	#Recovered = 7021 (+237)
Day 28 	#Susceptible = 146 	#Infected = 2637 (+9) 	#Recovered = 7217 (+196)
Day 29 	#Susceptible = 137 	#Infected = 2475 (+9) 	#Recovered = 7388 (+171)
Day 30 	#Susceptible = 127 	#Infected = 2298 (+10) 	#Recovered = 7575 (+187)
Day 31 	#Susceptible = 125 	#Infected = 2139 (+2) 	#Recovered = 7736 (+161)
Day 32 	#Susceptible = 120 	#Infected = 1998 (+5) 	#Recovered = 7882 (+146)
Day 33 	#Susceptible = 112 	#Infected = 1891 (+8) 	#Recovered = 7997 (+115)
Day 34 	#Susceptible = 106 	#Infected = 1759 (+6) 	#Recovered = 8135 (+138)
Day 35 	#Susceptible = 99 	#Infected = 1624 (+7) 	#Recovered = 8277 (+142)
Day 36 	#Susceptible = 95 	#Infected = 1496 (+4) 	#Recovered = 8409 (+132)
Day 37 	#Susceptible = 94 	#Infected = 1399 (+1) 	#Recovered = 8507 (+98)
Day 38 	#Susceptible = 94 	#Infected = 1297 (+0) 	#Recovered = 8609 (+102)
Day 39 	#Susceptible = 93 	#Infected = 1200 (+1) 	#Recovered = 8707 (+98)
Day 40 	#Susceptible = 89 	#Infected = 1128 (+4) 	#Recovered = 8783 (+76)
Day 41 	#Susceptible = 89 	#Infected = 1042 (+0) 	#Recovered = 8869 (+86)
Day 42 	#Susceptible = 88 	#Infected = 960 (+1) 	#Recovered = 8952 (+83)
Day 43 	#Susceptible = 84 	#Infected = 896 (+4) 	#Recovered = 9020 (+68)
Day 44 	#Susceptible = 82 	#Infected = 834 (+2) 	#Recovered = 9084 (+64)
Day 45 	#Susceptible = 80 	#Infected = 767 (+2) 	#Recovered = 9153 (+69)
Day 46 	#Susceptible = 79 	#Infected = 704 (+1) 	#Recovered = 9217 (+64)
Day 47 	#Susceptible = 78 	#Infected = 672 (+1) 	#Recovered = 9250 (+33)
Day 48 	#Susceptible = 78 	#Infected = 628 (+0) 	#Recovered = 9294 (+44)
Day 49 	#Susceptible = 77 	#Infected = 570 (+1) 	#Recovered = 9353 (+59)
Day 50 	#Susceptible = 76 	#Infected = 537 (+1) 	#Recovered = 9387 (+34)
Day 51 	#Susceptible = 75 	#Infected = 497 (+1) 	#Recovered = 9428 (+41)
Day 52 	#Susceptible = 74 	#Infected = 469 (+1) 	#Recovered = 9457 (+29)
Day 53 	#Susceptible = 74 	#Infected = 428 (+0) 	#Recovered = 9498 (+41)
Day 54 	#Susceptible = 74 	#Infected = 400 (+0) 	#Recovered = 9526 (+28)
Day 55 	#Susceptible = 74 	#Infected = 375 (+0) 	#Recovered = 9551 (+25)
Day 56 	#Susceptible = 73 	#Infected = 352 (+1) 	#Recovered = 9575 (+24)
Day 57 	#Susceptible = 73 	#Infected = 319 (+0) 	#Recovered = 9608 (+33)
Day 58 	#Susceptible = 73 	#Infected = 291 (+0) 	#Recovered = 9636 (+28)
Day 59 	#Susceptible = 73 	#Infected = 267 (+0) 	#Recovered = 9660 (+24)
Day 60 	#Susceptible = 73 	#Infected = 251 (+0) 	#Recovered = 9676 (+16)
Day 61 	#Susceptible = 73 	#Infected = 229 (+0) 	#Recovered = 9698 (+22)
Day 62 	#Susceptible = 73 	#Infected = 210 (+0) 	#Recovered = 9717 (+19)
Day 63 	#Susceptible = 73 	#Infected = 202 (+0) 	#Recovered = 9725 (+8)
Day 64 	#Susceptible = 72 	#Infected = 186 (+1) 	#Recovered = 9742 (+17)
Day 65 	#Susceptible = 72 	#Infected = 170 (+0) 	#Recovered = 9758 (+16)
Day 66 	#Susceptible = 72 	#Infected = 156 (+0) 	#Recovered = 9772 (+14)
Day 67 	#Susceptible = 72 	#Infected = 145 (+0) 	#Recovered = 9783 (+11)
Day 68 	#Susceptible = 72 	#Infected = 138 (+0) 	#Recovered = 9790 (+7)
Day 69 	#Susceptible = 72 	#Infected = 127 (+0) 	#Recovered = 9801 (+11)
Day 70 	#Susceptible = 72 	#Infected = 120 (+0) 	#Recovered = 9808 (+7)
Day 71 	#Susceptible = 72 	#Infected = 109 (+0) 	#Recovered = 9819 (+11)
Day 72 	#Susceptible = 72 	#Infected = 102 (+0) 	#Recovered = 9826 (+7)
Day 73 	#Susceptible = 72 	#Infected = 95 (+0) 	#Recovered = 9833 (+7)
Day 74 	#Susceptible = 72 	#Infected = 85 (+0) 	#Recovered = 9843 (+10)
Day 75 	#Susceptible = 72 	#Infected = 84 (+0) 	#Recovered = 9844 (+1)
Day 76 	#Susceptible = 72 	#Infected = 76 (+0) 	#Recovered = 9852 (+8)
Day 77 	#Susceptible = 72 	#Infected = 70 (+0) 	#Recovered = 9858 (+6)
Day 78 	#Susceptible = 72 	#Infected = 64 (+0) 	#Recovered = 9864 (+6)
Day 79 	#Susceptible = 72 	#Infected = 64 (+0) 	#Recovered = 9864 (+0)
Day 80 	#Susceptible = 72 	#Infected = 59 (+0) 	#Recovered = 9869 (+5)
Day 81 	#Susceptible = 72 	#Infected = 53 (+0) 	#Recovered = 9875 (+6)
Day 82 	#Susceptible = 72 	#Infected = 47 (+0) 	#Recovered = 9881 (+6)
Day 83 	#Susceptible = 72 	#Infected = 44 (+0) 	#Recovered = 9884 (+3)
Day 84 	#Susceptible = 72 	#Infected = 42 (+0) 	#Recovered = 9886 (+2)
Day 85 	#Susceptible = 72 	#Infected = 37 (+0) 	#Recovered = 9891 (+5)
Day 86 	#Susceptible = 72 	#Infected = 36 (+0) 	#Recovered = 9892 (+1)
Day 87 	#Susceptible = 72 	#Infected = 33 (+0) 	#Recovered = 9895 (+3)
Day 88 	#Susceptible = 72 	#Infected = 29 (+0) 	#Recovered = 9899 (+4)
Day 89 	#Susceptible = 72 	#Infected = 27 (+0) 	#Recovered = 9901 (+2)
Day 90 	#Susceptible = 72 	#Infected = 25 (+0) 	#Recovered = 9903 (+2)
Day 91 	#Susceptible = 72 	#Infected = 21 (+0) 	#Recovered = 9907 (+4)
Day 92 	#Susceptible = 72 	#Infected = 19 (+0) 	#Recovered = 9909 (+2)
Day 93 	#Susceptible = 72 	#Infected = 16 (+0) 	#Recovered = 9912 (+3)
Day 94 	#Susceptible = 72 	#Infected = 14 (+0) 	#Recovered = 9914 (+2)
Day 95 	#Susceptible = 72 	#Infected = 14 (+0) 	#Recovered = 9914 (+0)
Day 96 	#Susceptible = 72 	#Infected = 14 (+0) 	#Recovered = 9914 (+0)
Day 97 	#Susceptible = 72 	#Infected = 13 (+0) 	#Recovered = 9915 (+1)
Day 98 	#Susceptible = 72 	#Infected = 13 (+0) 	#Recovered = 9915 (+0)
Day 99 	#Susceptible = 72 	#Infected = 12 (+0) 	#Recovered = 9916 (+1)
Day 100 	#Susceptible = 72 	#Infected = 12 (+0) 	#Recovered = 9916 (+0)
Day 101 	#Susceptible = 72 	#Infected = 12 (+0) 	#Recovered = 9916 (+0)
Day 102 	#Susceptible = 72 	#Infected = 12 (+0) 	#Recovered = 9916 (+0)
Day 103 	#Susceptible = 72 	#Infected = 10 (+0) 	#Recovered = 9918 (+2)
Day 104 	#Susceptible = 72 	#Infected = 10 (+0) 	#Recovered = 9918 (+0)
Day 105 	#Susceptible = 72 	#Infected = 10 (+0) 	#Recovered = 9918 (+0)
Day 106 	#Susceptible = 72 	#Infected = 8 (+0) 	#Recovered = 9920 (+2)
Day 107 	#Susceptible = 72 	#Infected = 8 (+0) 	#Recovered = 9920 (+0)
Day 108 	#Susceptible = 72 	#Infected = 6 (+0) 	#Recovered = 9922 (+2)
Day 109 	#Susceptible = 72 	#Infected = 5 (+0) 	#Recovered = 9923 (+1)
Day 110 	#Susceptible = 72 	#Infected = 5 (+0) 	#Recovered = 9923 (+0)
Day 111 	#Susceptible = 72 	#Infected = 5 (+0) 	#Recovered = 9923 (+0)
Day 112 	#Susceptible = 72 	#Infected = 5 (+0) 	#Recovered = 9923 (+0)
Day 113 	#Susceptible = 72 	#Infected = 4 (+0) 	#Recovered = 9924 (+1)
Day 114 	#Susceptible = 72 	#Infected = 4 (+0) 	#Recovered = 9924 (+0)
Day 115 	#Susceptible = 72 	#Infected = 4 (+0) 	#Recovered = 9924 (+0)
Day 116 	#Susceptible = 72 	#Infected = 4 (+0) 	#Recovered = 9924 (+0)
Day 117 	#Susceptible = 72 	#Infected = 4 (+0) 	#Recovered = 9924 (+0)
Day 118 	#Susceptible = 72 	#Infected = 4 (+0) 	#Recovered = 9924 (+0)
Day 119 	#Susceptible = 72 	#Infected = 3 (+0) 	#Recovered = 9925 (+1)
Day 120 	#Susceptible = 72 	#Infected = 3 (+0) 	#Recovered = 9925 (+0)
Day 121 	#Susceptible = 72 	#Infected = 3 (+0) 	#Recovered = 9925 (+0)
Day 122 	#Susceptible = 72 	#Infected = 3 (+0) 	#Recovered = 9925 (+0)
Day 123 	#Susceptible = 72 	#Infected = 3 (+0) 	#Recovered = 9925 (+0)
Day 124 	#Susceptible = 72 	#Infected = 3 (+0) 	#Recovered = 9925 (+0)
Day 125 	#Susceptible = 72 	#Infected = 2 (+0) 	#Recovered = 9926 (+1)
Day 126 	#Susceptible = 72 	#Infected = 2 (+0) 	#Recovered = 9926 (+0)
Day 127 	#Susceptible = 72 	#Infected = 2 (+0) 	#Recovered = 9926 (+0)
Day 128 	#Susceptible = 72 	#Infected = 2 (+0) 	#Recovered = 9926 (+0)
Day 129 	#Susceptible = 72 	#Infected = 2 (+0) 	#Recovered = 9926 (+0)
Day 130 	#Susceptible = 72 	#Infected = 2 (+0) 	#Recovered = 9926 (+0)
Day 131 	#Susceptible = 72 	#Infected = 2 (+0) 	#Recovered = 9926 (+0)
Day 132 	#Susceptible = 72 	#Infected = 2 (+0) 	#Recovered = 9926 (+0)
Day 133 	#Susceptible = 72 	#Infected = 1 (+0) 	#Recovered = 9927 (+1)
Day 134 	#Susceptible = 72 	#Infected = 1 (+0) 	#Recovered = 9927 (+0)
Day 135 	#Susceptible = 72 	#Infected = 1 (+0) 	#Recovered = 9927 (+0)
Day 136 	#Susceptible = 72 	#Infected = 1 (+0) 	#Recovered = 9927 (+0)
Day 137 	#Susceptible = 72 	#Infected = 1 (+0) 	#Recovered = 9927 (+0)
Day 138 	#Susceptible = 72 	#Infected = 1 (+0) 	#Recovered = 9927 (+0)
Day 139 	#Susceptible = 72 	#Infected = 0 (+0) 	#Recovered = 9928 (+1)


		----------------------- K = 3 ---------------


Day 0 	#Susceptible = 8495 	#Infected = 5 (+0) 	#Recovered = 1500 (+0)
Day 1 	#Susceptible = 8490 	#Infected = 10 (+5) 	#Recovered = 1500 (+0)
Day 2 	#Susceptible = 8479 	#Infected = 21 (+11) 	#Recovered = 1500 (+0)
Day 3 	#Susceptible = 8453 	#Infected = 45 (+26) 	#Recovered = 1502 (+2)
Day 4 	#Susceptible = 8416 	#Infected = 78 (+37) 	#Recovered = 1506 (+4)
Day 5 	#Susceptible = 8327 	#Infected = 160 (+89) 	#Recovered = 1513 (+7)
Day 6 	#Susceptible = 8128 	#Infected = 347 (+199) 	#Recovered = 1525 (+12)
Day 7 	#Susceptible = 7775 	#Infected = 674 (+353) 	#Recovered = 1551 (+26)
Day 8 	#Susceptible = 7143 	#Infected = 1261 (+632) 	#Recovered = 1596 (+45)
Day 9 	#Susceptible = 6322 	#Infected = 2010 (+821) 	#Recovered = 1668 (+72)
Day 10 	#Susceptible = 5279 	#Infected = 2919 (+1043) 	#Recovered = 1802 (+134)
Day 11 	#Susceptible = 4202 	#Infected = 3787 (+1077) 	#Recovered = 2011 (+209)
Day 12 	#Susceptible = 3236 	#Infected = 4459 (+966) 	#Recovered = 2305 (+294)
Day 13 	#Susceptible = 2453 	#Infected = 4908 (+783) 	#Recovered = 2639 (+334)
Day 14 	#Susceptible = 1849 	#Infected = 5148 (+604) 	#Recovered = 3003 (+364)
Day 15 	#Susceptible = 1417 	#Infected = 5231 (+432) 	#Recovered = 3352 (+349)
Day 16 	#Susceptible = 1113 	#Infected = 5188 (+304) 	#Recovered = 3699 (+347)
Day 17 	#Susceptible = 870 	#Infected = 5054 (+243) 	#Recovered = 4076 (+377)
Day 18 	#Susceptible = 698 	#Infected = 4880 (+172) 	#Recovered = 4422 (+346)
Day 19 	#Susceptible = 574 	#Infected = 4672 (+124) 	#Recovered = 4754 (+332)
Day 20 	#Susceptible = 478 	#Infected = 4435 (+96) 	#Recovered = 5087 (+333)
Day 21 	#Susceptible = 398 	#Infected = 4214 (+80) 	#Recovered = 5388 (+301)
Day 22 	#Susceptible = 337 	#Infected = 3991 (+61) 	#Recovered = 5672 (+284)
Day 23 	#Susceptible = 292 	#Infected = 3769 (+45) 	#Recovered = 5939 (+267)
Day 24 	#Susceptible = 254 	#Infected = 3554 (+38) 	#Recovered = 6192 (+253)
Day 25 	#Susceptible = 216 	#Infected = 3351 (+38) 	#Recovered = 6433 (+241)
Day 26 	#Susceptible = 195 	#Infected = 3142 (+21) 	#Recovered = 6663 (+230)
Day 27 	#Susceptible = 186 	#Infected = 2936 (+9) 	#Recovered = 6878 (+215)
Day 28 	#Susceptible = 169 	#Infected = 2748 (+17) 	#Recovered = 7083 (+205)
Day 29 	#Susceptible = 158 	#Infected = 2569 (+11) 	#Recovered = 7273 (+190)
Day 30 	#Susceptible = 143 	#Infected = 2416 (+15) 	#Recovered = 7441 (+168)
Day 31 	#Susceptible = 132 	#Infected = 2266 (+11) 	#Recovered = 7602 (+161)
Day 32 	#Susceptible = 126 	#Infected = 2113 (+6) 	#Recovered = 7761 (+159)
Day 33 	#Susceptible = 115 	#Infected = 1981 (+11) 	#Recovered = 7904 (+143)
Day 34 	#Susceptible = 110 	#Infected = 1852 (+5) 	#Recovered = 8038 (+134)
Day 35 	#Susceptible = 106 	#Infected = 1718 (+4) 	#Recovered = 8176 (+138)
Day 36 	#Susceptible = 99 	#Infected = 1601 (+7) 	#Recovered = 8300 (+124)
Day 37 	#Susceptible = 95 	#Infected = 1492 (+4) 	#Recovered = 8413 (+113)
Day 38 	#Susceptible = 92 	#Infected = 1393 (+3) 	#Recovered = 8515 (+102)
Day 39 	#Susceptible = 87 	#Infected = 1300 (+5) 	#Recovered = 8613 (+98)
Day 40 	#Susceptible = 83 	#Infected = 1194 (+4) 	#Recovered = 8723 (+110)
